tweet,ironic
"en vista que los ""refuerzos"" del @AmericadeCali son tan poco conocidos, será esperar a ver si aquí hacen historia... (Léase con #ironia)",1
"Saltan chispas en inteso debate @AsiDeClaro_TVE Multitud de ideas contrapuestas
Emancipador a tope!
#Sarcasmo @La1_tve de Tod@s
#PactosADC",1
"En la Junta ya se está hablando de lo importante. Los problemas de los asturianos, para otro momento. #ironía http://t.co/8vc2SxYthW",1
Hay una persona que NO ME LA ESPERABA #Ironía #MuchaIronía (?),1
@PChristhianDH @ristomejide @albermudezr orar por la conversación? Pero si ya está grabada! 😂 #ironia #releerantesdeenviar,1
@AmarnaMiller ¿De qué va? #Sarcasmo xD,1
@RaquelBlanc claro estimada si mi tuit era totalmente en modo #ironía 😘,1
@LoLagos Lore dudó mucho que el Sr @KEVINROLDAN sepa algo de algún arte 😂😂 https://t.co/bJ6N7A2C3f,1
Cuenta de tuiter de el viejo Lin amenaza a Sánchez Ceren. En un mundo paralelo #Sarcasmo,1
4to. Día de ejercicio y dieta 💪💪💪 #sarcasmo #milañossingym #ningundieta 😂😂😂 https://t.co/uIoSTn3eJe,1
"Amo a los AMET, amo a los AMET, Amo a los AMET, amo a los AMET, Amo a los AMET, amo a los AMET, Amo a los AMET, amo a los AMET
#sarcasmo",1
"Oh, bello #sarcasmo... Norman Rockwell y su maravilloso mundo cotidiano https://t.co/dFo4GbAznm",1
La que está liando Carmena! Ains! Más coches y menos políticas sociales #ironia https://t.co/jfs4BGRjfA,1
Este año derbi contra el Sp. B y Lealtad..#ironia (la palabra derbi es equipos de la misma comunidad) @Adriana_Saiz https://t.co/tNbaPkIMp0,1
"Sachhh, Curry no ha hecho un divino en estos playoffs. No ha roto records, ni ha establecido otros. #sarcasmo https://t.co/rQcL49pC2v",1
".@Enric_Hernandez @sebasnogueres quan va contractar l'ABC a aquest senyor, que no periodista(un periodista ha de ser objectiu oi)? #ironia",1
En España #Rajoy también a tomado medidas para combatir la desigualdad subiendo el salario mínimo 3€... #ironia  https://t.co/cLCSDjrnEf,1
No entiendo a la gente que se queja #sarcasmo,1
Vidas infinitas y sin niveles que jugar. #ironia http://t.co/lHJuH398jS,1
"Mejor mejor déjalo todo así,será mejor para todos,#ironia @jumagaka @Morrison1928M @crisharo2 @Peluchinguapo  https://t.co/7rMxvSnSkx",1
#ironia es que la mujer que siempre amaste y nunca te pescó te haya dicho: el que quiere puede,1
Gracis @TVN se la estan jugando con una gran pelicula que todos hemos visto en @canal13  hace tiempo atrás #Ironia,1
De fijo ya el @moptcr y concesiones están listos para empezar por cobrar multas por estar cerrada cierta vía. #sarcasmo,0
Lo de June es pura positividad #ironia #creandotension,1
"#Sarcasmo Pensaran hacer otra marcha, o seguir culpando a la @SalaCnalSV  https://t.co/M672eNzoG3",1
"Un buen psicópata ortodoxo y recalcitrante sabe que…  
#Sarcasmo #Psicópata #Ortodoxo #Recalcitrante http://t.co/HchuHitwuB",1
Ayer me pasé después de meses el Beyond two souls y es como; oh vaia no me lo esperaba. #ironia,1
"No me gusta mucho Halo, Beyoncé se repite mucho en la canción #Microchof #Ironia",1
Sería mucho mejor que nadie pactase con Susana y tuviesemos elecciones otra vez. #Ironia,1
"Dice el calvo, algún día me saldrá pelo, no toda la vida voy a estar pelón #ironía",1
@SweetRagamuffin aunque ya estando en medio de eso muchas veces desee vivir en otro lado #ironia,1
@gerardotc @pilarjuanitog Entendiendo que unos se dirigen a comprar papel higiénico y otros a repostar combustible ¡Estos radicales! #ironia,1
390000 euros en limpiar las alfombras del palacio real es poco teniendo encuenta la mierda que hay debajo de ellas. @gerardotc #ironia,1
Como viven el futbol los sudamericanos-centroamericanos. Que peligro en cada jugada cuando juegan sobre el centro del campo #BRACOL #ironia,1
"Si, oscar, si #ironia",1
@Mendoziino @XimeMarroquinn @JuanJosCecilio1 @Talia_AcaShore @_LizbethGnzalez bellezas al cuadrado! O Dios mío. #Sarcasmo,1
En @LAPERRERA_mx andamos indecisos ¿Contratar con Telcel porque lo anuncia @joserra_espn o con Movistar del @piojoherreratvc? #sarcasmo,1
"Muy fan del comentario sin cerebro de @tarareameotrave sobre las luces de Madrid por #LoveWins, sigue así bonita!! #TuSiQueVales #Ironía",1
Wajaajajajjajajajjajjajajajaja 😂😂😂😂😂 #Sarcasmo! http://t.co/UlOVo4yzTr,1
Dicen que solo sirves para hacer muchachos.. El colmo es que te metieron una barriga de un carajito que no es tuyo y no sospechaste #Ironia,1
"Pinches taxistas, cuando alguien los necesita, ""no joven, no voy para Santa Fe"". Pero hoy sin pedos si llegan. #ironía #UberSeQueda",1
"@imc77_eh Loren tiene mucho mérito si no llega a ser por los fichajes de Finnbo y Seferovic, dónde estaríamos? #Crack #Ironia",1
@AristeguiOnline Con su destacada labor a JoelOrtega tiene asegurada una plaza de vagonero en el @MetroCDMX #Sarcasmo http://t.co/AKO3pam1CZ,1
@kemblyorozco yo conozco personas que lo exigen...el milagro #sarcasmo😂,1
Un secreto a voces... Genial 👌 #Ironía,1
"El régimen tiene miedo, claro, por éso les jode la vida cada día mas a sus ciudadanos!! #Sarcasmo",1
"@MajoChale Haha.. #sarcasmo somos compis del ""Rayito Ron""",0
"&lt;&lt; Gracias Pratchett. Jamás lo habría entendido sin tu ayuda. #Ironía
Info: el libro suele tener notas en plan coña. Pero esta me ha matado.",1
#MartesIntratable &lt; una duda existencial! paran xq les gusta molestar #Ironía http://t.co/WWbln1UDon,1
"Cuando te cuentan algo que ya sabias: ""Neta wey? Noooo! Imposible""
#sarcasmo",1
"#20J Trabaja duro! Hasta el día en el que a tu firma la llamen ""Autógrafo"" #Sarcasmo",1
Viendo a #MiSeleccion ... ¿en serio? ¿4? ¿Trinidad? #CompartimosLaEmocion #Sarcasmo,1
#sarcasmo ¿alguien vio el poderío y la velocidad de Jorge Kahwagi? ¡lo queremos ver en UFC! destruye a su... http://t.co/pDmRXW4N6q,1
"@DanoninodeOz Una señora muy simpática que vaga por el mundo sin saber qué hacer con su vida. De lo mejor de la serie, sin duda xD #ironia",1
"El papasito rico de @castilloflores3 me bloqueó, oh no como sufro, otra ricura de Guate que me bloquea ¿Porqué? 
#Sarcasmo jajajaja",1
Que os den #Partyhard #FiestaLoca #Diversión #Ironía #FuckYou https://t.co/TpJ7dXqXWX,1
"Sigo sin entender xq esa gente que odia al mandatario @MashiRafael trabajan para el estado!!! Ósea, son funcionarios públicos!!!😒😡 #ironía",1
"No piensan en la sociedad..  Por eso nuestros asambleístas dan el excedente del sueldo anterior vs actual al pueblo.. No? Noo?

#sarcasmo",1
"Yo estoy de acuerdo con la caza de animales salvajes, alguien tiene que que enseñarles cómo comportarse, ellos atacan gente o no? #sarcasmo",1
"A veces no tengo claro si la siesta es antes o después de comer...

#Ironía",1
"Jajaja... Mis tweets no pueden ser mas ramdom, seria algo imposible. #Amistad #Odio #Amor #Sarcasmo #Chistes #Envidia Sacho, la mas bipolar!",0
Veo q los amigos de Miguel Bosé en masterchef les pica mucho la nariz...porque sera??? #masterchef #TVE #sarcasmo,1
@EDUARDOCASTROU si no ponias #ironia #sarcasmo me lo creía! jaja...,1
¿Para que vamos a ser comprensivos? Si eso no sirve de nada #ironia,1
"Poner una tienda de pintura de interior en  el centro de la ciudad, eso sí que es visión de negocio. #ironia",1
@guarito_21 lo que pasa es que no es ilegal...les dio permiso #sarcasmo,1
@mileniotv Naaaaaa!!! En serio?? #sarcasmo,1
"Me hace una gracia cuando...: #ironia
-Y tu, ¿que eres? (Hipster, emo,choni...)
+Yo Selena, también me llaman Loba o Chica Lobo, encantadaxd",1
"Dimitir por utilizar humor negro es lo lógico, pero tras robar y usar dinero negro no. Y por si alguna vez soy concejal: #Sarcasmo",1
"Verga si son necios, solo reconocen el fracaso a palos.. https://t.co/n5kuYfY6Fq",1
"Florentino sigue buscando valores y profesionalidad a su alrededor, Eduardo Inda cerquita del Bernabéu #ironía",0
La nueva crema que compré para humectar mi rostro me irrita la piel #Ironía #CosasDeChicas 💁,1
Ella pidió que fueramos a ver a #Inna jajaja yo x lo q veo ire enojado jajaja #Sarcasmo #Pro #Quefellaaaa jajaa,1
"@josemasanc @chrisgaudioso @nachonernan77 Valeriano jarne, heraldo, antena aragon... Pueden ayudar a dar números también, no? #ironia",1
"@Paacheecoo15 pues haz mas, si seguro que se te da muy bien #ironia",1
".@FamiliaNutriben claro, con #lactanciamaterna no crecerá sano #Ironía #EstáPasando : [  https://t.co/ZpMAidZCpd",1
@raitoringo Para que fuese buena tedrían que anunciar multis como exclusivos y no dar fechas o llevarlos hasta dentro de año y medio #ironía,1
"Fortu siempre es la víctima, pobrecito... #ironía #GalaSV10",0
"jajaja lastima despues de esa lesion no volvera a ser un Crack! #Sarcasmo 

 https://t.co/XrSCJlXba9",1
"Me encanta ver como rajáis de lo ""culé""  @marca @radiomarca @diarioas @La_SER @OndaCero_es @tjcope
#Ironia http://t.co/rF3FsXUvJl",1
Extendieron las primarias del Psuv hasta las 10 pm por este gentío en las colas #SARCASMO http://t.co/x0nvX560TG #SiguemeYTeSigo,1
"Además de que la cuenta es una chorrada, me sigue a mi que mido 1,67. #Ironía",1
@theelteto desde q iniciaron los juegos los escoltan no se x q si aquí no pasa nada asegun viejidio #sarcasmo,1
¿Así denuncian cuando no hay quórum? https://t.co/SoAn3sLzxY,1
@GReiinoso jajaja ja eso es #sarcasmo ? Si lo es #fea jaajaja,1
"Carlos Ventós muestra la convivencia entre ser humano y espacio construído #ironía 
#RevelaT2015 @LaImmaculadaVD http://t.co/TneaygdH9T",1
#DestrucciónMasivaARV que me dicen que carmena cuando entre les va a hacer desfilar a los funcionarios https://t.co/dCn9I806Oc ;-) #ironia,1
"A los que os dan las notas de selectividad ahora; que os jodan, espero que paséis los 4 mejores años de vuestra vida #ironia.",1
Teniendo cosas brillantes por hacer muchos deciden irse otros que desean quedarse para seguir dando lo mejor ya no pueden #Ironía,1
Lo que pasó es q el difunto a esa hora mando a votar a los muertos a ver si revivían las supuestas colas de escasez. https://t.co/cOiGNOcqUi,1
@jeiiblanco cuál prefieres? Vista o des-vista ? #sarcasmo,1
La profe d'Usos Bàsics s'està coronant vaya #ironia,1
"21 Hectareas le quitan al ejercito, bieeeen, le seguimos pegando a las FF.AA total, somos un país que no necesita defensas #Sarcasmo",1
"Ese es el espíritu y la actitud, bravo!! #Ironía #Asínosva  «Suspendió cuatro, pero aquí estamos» http://t.co/2zQap038Lt",1
"Ya me aburre hasta la música, esto de estar de vacaciones... #Ironia",1
Estoy como un puto animal 💪 #ironía,1
"@omarb86 @sussy44 @fantasmasuarez Yo si entendí Susy y sabes mas que yo de esto, concluyo: para tuiteros casuales hay que incluir #Sarcasmo",1
"#Ironia #TextosBonitos #ExcelenteJueves 
Me tome la libertad de ser Preso entre tus brazos. http://t.co/KUcvp5qCvK",1
@FranHervias @Almeria_Cs @CiudadanosCs ¿Cambios? Están temblando los enchufados de la junta #ironia,1
La Comisión Europea son una pandilla rojos...... #Ironia https://t.co/Yvm5b7mimg,1
El #PutaRMadrid de Benítez ya es mejor que el #Barça de Guardiola y L.Enrique? #Ironia,1
Un buen tip mis amigos #follooow jejejejeje #Sarcasmo  https://t.co/hryLX6hCg7,1
"Feroz e irracional bestia atacó salvajemente a la indefensa criaturita que solucionó todo de un balazo.
#sarcasmo  https://t.co/HgPRtSxIhp",1
via @ajfe77: Felicidades para #Todos otro logro de la #Revolución CorpoelecZulia_ Subió el recibo al Triple  #sarcasmo #Felicidades,1
@sara_mass ojo con el de dibujo eh.. ese es difícil. #sarcasmo nivel: examen de dibujo.,1
"Donald Trump se postuló para presidente de los Estados Unidos / ""Sin duda contará con el voto latino"" #sarcasmo",1
"@CanyerosLlagos Copiando la camiseta del Barça, ¿eh? #ironía @hummelspain @uellagostera",1
"Lo que pasa @nayibbukele es que ""Un basurero X tragante"" en Sta Tecla es más importante. #sarcasmo Conste que sí existe.",1
Semi-Senior= Experiencia de Senior sueldo de Semi. #Reclutando #Marketing #Publicidad #Sarcasmo,1
"En Andalucía nos vamos a hartar de pactos, con lo bien que se nos da...#ironia #Eleccion2015 #L6Nelecciones24M",1
@Maria_luttax ESO ES QUE NO LO HAS ESCUCHADO BIEN! NO ERES UNA FAN TAN BUENA COMO ESOS OTROS QUE DICEN QUE MUSE ES LO PEOR! #Ironía,1
"No se q eramos pero fue bonito mientras duro...
#Ironía #Adolescente",1
"El preciso momento de la sanción de Neymar , deben sancionarlo con 4 partidos?  #Ironia #EnMalaLlet http://t.co/WyOWJ3LwsV",1
"@la_patilla Es un ignorante, que se dedique a lo que sabe, algún dia viajaré a centroamerica para visitar Uruguay #Sarcasmo",1
"Soy alérgico a la #estupidez.
Me cause ataques de #sarcasmo.
#SobreAvisoNohayEngaño",1
Alguien se anima a ver la redifusión de la corrida de esta tarde en @toroscanalplus ? #ironía,1
#Ironía es Cavallo afectado por el corralito Griego en sus vacaciones por el Mediterráneo,1
Ahora todo tiene sentido jajaja!! https://t.co/u0ob9X6RYj,1
Magdalena manda a volar a Botel como le dijo Aarón. Bien ahí cediendo a los chantajes... #Ironia #LoImperdonable60,0
"...Zaplana? Cómo puede ser eso?

#ironía",1
"Ay este Papa incómodo, que no respeta mi libertad de hacer y vivir como me da la gana 😂😂😂 #sarcasmo  https://t.co/pyWyH5Tmih",1
@OlmosL2 @DiaaDiaPa @ANGELSIERRAA @mariselamorenom Quien es Iban? #Sarcasmo,1
"-¿Qué esperas de Nintendo?
+Pues no sé, a lo mejor me compro una WiiU

#Ironía",1
Jajajajaja si loco. Colapsaron algunas ciudades por el gentío ufff  https://t.co/DlaVqbnwhT,1
En la ONU Venezuela está chévere #modoLuisaOrtega #SARCASMO,1
Entregar la alcaldía a @joanribo antes que a @Fginer es un acto  de coherencia con el programa del @ppcv que @ritabarbera defendió. #ironia,1
Paseo Colón ... Alguien sabe a cuanto sale la hora acá el parqueo ??? #sarcasmo  http://t.co/3y5ymDbRqF (@memofit7CR),1
"Que gente, aunque se antoja nomas para ver que se siente :P #sarcasmo http://t.co/UaLYfZoNhx",1
@IsidorMari @gebelque Y esto viene de quien decía que hay 2.000.000 de españoles fuera de la Constitución. #Ironia #MiraQuienHabla,1
"Wooh, hasta que conozco a los padres de mis amigos de Facebook e instagram Gracias por subir las fotoscon ellos #Sarcasmo #FelizDiaDelPadre",1
"Uy, no lo tenía como amigo de Magnetto... #Ironía  https://t.co/AgtDrHjZ8H",1
Tongo en supervivientes? Pero qué cosas decís.... #Ironía #GalaSV8,1
Me gusta el #Sarcasmo y qué ?,1
¿Se lo habrá pedido Ciudadanos para pactar? #ironía  Felipe VI revoca el título de Duquesa de Palma a Doña Cristina http://t.co/fSADNk8Ekq,0
Que lindo que es recibir espalda cuando necesitas un hombro y estas mal #sarcasmo,1
"Deberían venir a tomarse un café, hay laguna y bodywash gratis ^_^ #Sarcasmo 😏",1
#ironia Era una ironía (x eso puse puse el hastag)  @ROTACU @timanfaya05 @EcijaAna @rosasverdes2 @joajogi @LydiaLozana @Vulcano_H @BPuerca,1
"Censura-chan ya aparece en todos los animes.
#putabida #balebergalabida #sarcasmo",1
#Ironia poder decirle Te amo a un extraño en menos de 3 meses y ni poder decir un te quiero con frecuencia y sin motivo a tu familia...,1
@Fredi1973 @navedelmisterio siempre se puede seguir con Javi Flaño u Oier ahí... #ironia,1
Lo realmente irónico es que su cierre ha coincidido en el tiempo con la compra de Cinemablend. Puro clickbait y signo de los tiempos #ironía,1
"@juanfedeportes como la ve?, que tal ah?.... ¡de no creer! #Sarcasmo",1
"Helena y el feto, eaaaa. #Sarcasmo #PorSiNoLoViste",1
"@AdrianMaite @115Pozo @luciasastre24 @CFAdriAlarcon10 uis, me lo dice un feo! #ironia.  A ver si te veo pronto a ti también 🙈 😘",0
"Al final el lobo también está hasta la polla de tanto cuento. 👉 @sreslobowtf

#frases #citas #quotes #sarcasmo #iro… http://t.co/1Rs4qnIwvp",1
Elba Esther Gordillo cumplirá su condena en alguna de las propiedades que sonn motivo de la misma #ironia,1
"Deberían hacer un helado con forma de pene para q cuando mas lo chupen mas flacido se vuelva, así les bajarían los humos a algunas.😒
#Ironía",1
Seguimos con el super trabajo de booking que hicieron para @CoronaCapital Skylar Spence @MOTHXR @DIIV y @Chromeo #CoronaCapital15 #Sarcasmo,1
"""Abro mi fb y gente vestida de rojo y blanco a cada rato. ¡Ya basta! ¿No hay cosas más importantes?"" #ironía",1
Ahora resulta que todo el mundo ha jugado FFVII y Shenmue en su infancia? No soy un gamer? Pls :(((( #Ironia,1
Pero el matrimonio  igualitario es legal #LoveWins  #sarcasmo https://t.co/nL9AJ94AyF,1
@elena_rms Bien? Te falta el #Ironia,1
"Sabía usted que el único #MVP en finales de #JerryWest fue en 1969, esa serie los #Lakers perdieron 3-4 de #Celtics. #Ironía #NBAFinals",1
¡Uy se acordó que tenía hijo! ¡Increíble! 👏🏼👏🏼👏🏼👏🏼 #Sarcasmo,1
"El fiscal recurre el archivo de la causa contra Zapata. Imparcialidad total, que se note que esto no es un circo. #IRONÍA #TELA.",1
"Es de niños bien, comprar botellas bien, entre 20 weyes ehhh #LMAO #Sarcasmo 😂😂😂",1
"UGT investigado por facturas falsas, menos mal que nos defienden, entre ellos y IU-CM la izquierda tenemos buena representación. #Ironia",1
Es momento de un 'Luis se fuerte'  #ironia  https://t.co/xLDFMgHX4V,1
Estando tan bueno el partido y que me quedo dormida caray!! ¿logramos la remontada? #Sarcasmo,1
"Gastar un dineral para ir a animar a un equipo a ganar una copa de un rey que no quieren, ¡cuánta radicalidad! 😅 #CopaDelRey #ironia",1
"Madre mía, Full HD en el Huesca-Nàstic #ironia",0
Colindres siendo Colindres. #crack #sarcasmo #perra,1
"Aquí en el alto las condes saludo a los clientes y ellos no devuelven el saludo, no responden!
Se supone que son de #ClaseAlta
Que #ironia",1
